SHB,SHB,JSHB,JP,AS,43.566667,144.966667,1309,Nakashibetsu
DBQ,DBQ,DBQA,US,NA,42.410000,-90.710833,1308,Dubuque
SVU,SVU,SVUF,FJ,OC,-16.802778,179.344444,1302,Savusavu
MAM,MAM,MAMA,MX,NA,25.770278,-97.523611,1295,Matamoros
DAT,DAT,CDAT,CN,AS,40.060300,113.482000,1292,Datong
PHB,PHB,PHBA,BR,SA,-2.891667,-41.738333,1287,Parnaiba
RIA,RIA,RIAA,BR,SA,-29.710556,-53.687500,1287,Santa Maria
TFF,TFF,TFFA,BR,SA,-3.366667,-64.700000,1283,Tefe
DIE,DIE,DIEA,MG,AF,-12.346111,49.292500,1279,Antsiranana
ALO,ALO,ALOA,US,NA,42.556111,-92.399722,1278,Waterloo
KSZ,KSZ,KOTL,RU,EU,61.233333,46.700000,1278,Kotlas
SUX,SUX,SUXA,US,NA,42.401944,-96.384167,1277,Sioux City
KTE,KTE,KTEM,MY,AS,4.538333,103.428333,1274,Kerteh
VBS,VRN,VERO,IT,EU,45.428611,10.331388,1269,Verona
CYZ,CYZ,CYZP,PH,AS,16.930000,121.755833,1263,Cauayan
IKS,IKS,TIKS,RU,EU,71.700000,128.900000,1262,Tiksi
NVK,NVK,NARV,NO,EU,68.425000,17.425000,1261,Narvik Framnes
ODO,ODO,ODEA,RU,EU,57.862014,114.235239,1258,
TVU,TVU,TVUF,FJ,OC,-16.690790,-179.876830,1256,Taveuni
KZI,KZI,KOZA,GR,EU,40.288611,21.841944,1243,Kozani
SSJ,SSJ,SANE,NO,EU,65.958333,12.471389,1242,Sandnessjoen
BZK,BZK,BRIA,RU,EU,53.266667,34.333333,1239,Briansk
HID,HID,HIDA,AU,OC,-10.583333,142.283333,1226,Horn Island
DMU,DMU,IDMU,IN,AS,25.883889,93.773611,1225,Dimapur
WUS,WUS,CWUS,CN,AS,27.716667,117.966667,1222,Wuyishan
CAS,CAS,CASA,MA,AF,33.559722,-7.663056,1218,Casablanca
VUS,VUS,USTY,RU,EU,60.766667,46.316667,1211,Velikij Ustyug
KEH,KEH,KEHA,US,NA,47.756550,-122.259979,1210,Kenmore Air Harbor
BNN,BNN,BRON,NO,EU,65.460278,12.206944,1204,Bronnoysund Bronnoy
HIN,HIN,HINA,KR,AS,35.088056,128.078056,1201,Jinju
YTY,YTY,YANG,CN,AS,32.561667,119.715000,1201,Yangzhou
GME,GME,GMEA,BY,EU,52.526944,31.016667,1200,Gomel
ZSE,ZSE,ZSEB,RE,AF,-21.320000,55.423611,1192,Saint-Pierre
YBG,YBG,YBGA,CA,NA,48.322222,-70.988611,1190,Bagotville
PZU,PZU,PZUA,SD,AF,19.577778,37.213889,1188,Port Sudan
GHB,GHB,GHBA,BS,NA,25.283889,-76.330833,1184,Governors Harbour
OAG,OAG,OAGA,AU,OC,-33.379167,149.123333,1180,Orange
TML,TML,TMLA,GH,AF,9.557222,-0.863333,1177,Tamale
ESM,ESM,ESMA,EC,SA,0.966667,-79.625000,1174,Esmeraldas
USQ,USQ,USQA,TR,AS,38.682222,29.471944,1167,Usak
LGQ,LGQ,LGQA,EC,SA,0.100000,-76.883333,1163,Lago Agrio
TTU,TTU,TETU,MA,AF,35.583333,-5.316667,1162,Tetuan S. Ramel
HEA,HEA,HEAA,AF,AS,34.206944,62.226667,1160,Herat
BHU,BHU,IBHU,IN,AS,21.755000,72.184444,1159,Bhavnagar
SUJ,SUJ,SATU,RO,EU,47.700000,22.883333,1143,Satu Mare
CIU,SSM,SSMA,US,NA,46.250149,-84.470787,1136,Sault Ste Marie
AXA,AXA,AXAA,AI,NA,18.204830,-63.055080,1136,The Valley
GCK,GCK,GCKA,US,NA,37.928611,-100.729722,1133,Garden City
VIG,VIG,VIGA,VE,SA,8.622690,-71.668196,1132,El Vigia
KSO,KSO,KAST,GR,EU,40.450833,21.273333,1129,Kastoria Aristotlis
ILD,ILD,LLEI,ES,EU,41.727800,0.535800,1128,Lleida
SIG,SJU,SJUA,PR,NA,18.458889,-66.102778,1121,San Juan
UIB,UIB,UIBA,CO,SA,5.680278,-76.642778,1121,Quibdo
EBJ,EBJ,ESBJ,DK,EU,55.526389,8.552500,1120,Esbjerg
ZIG,ZIG,ZIGA,SN,AF,12.556111,-16.275833,1119,Ziguinchor
BYO,BYO,BYOA,BR,SA,-21.229444,-56.456111,1117,Bonito
CPC,CPC,CPCA,AR,SA,-40.066667,-71.133333,1112,San Martin DeLos Andes
AUG,AUG,AUGA,US,NA,44.318056,-69.796667,1111,Augusta
PLN,PLN,PLNA,US,NA,45.570833,-84.792778,1105,Pellston
MXV,MXV,MXVA,MN,AS,49.633333,100.166667,1103,Moron
LEQ,LEQ,LEQA,UK,EU,50.102778,-5.670556,1103,Lands End
XFN,XFN,CXFN,CN,AS,32.150600,112.291000,1102,Xiangfan
CJA,CJA,CJAA,PE,SA,-7.139180,-78.489400,1098,Cajamarca
MXZ,MXZ,CMXZ,CN,AS,24.350000,116.133333,1093,Meixian
NDG,NDG,CNDG,CN,AS,47.316667,123.916667,1090,Qiqihar
DMB,DMB,DMBA,KZ,AS,42.900000,71.366667,1088,Zhambyl
BPT,BPT,BPTA,US,NA,29.950833,-94.020000,1085,Beaumont
NNY,NNY,CNNY,CN,AS,33.000000,112.533333,1079,Nanyang
RES,RES,RESA,AR,SA,-27.451389,-59.050833,1078,Resistencia
LLI,LLI,LLIA,ET,AF,12.016667,39.066667,1066,Lalibela
SPR,SPR,SPRA,BZ,NA,17.911111,-87.968611,1065,San Pedro
LNY,LNY,LNYA,US,NA,20.784722,-156.949444,1063,Lanai City
SLW,SLW,SLWA,MX,NA,25.550000,-100.916667,1058,Saltillo
IXG,IXG,IIXG,IN,AS,15.858611,74.618333,1057,Belgaum
MQX,MQX,MQXA,ET,AF,13.468333,39.526389,1055,Makale
GLO,GLO,GLOA,UK,EU,51.894167,-2.167222,1054,Gloucester
TCB,TCB,TCBA,BS,NA,26.735000,-77.372222,1048,Treasure Cay
ITB,ITB,ITBA,BR,SA,-4.283333,-55.983334,1043,Itaituba
MOZ,MOZ,MOZP,PF,OC,-17.483333,-149.766667,1042,Moorea
NBS,NBS,NBSA,CN,AS,42.047916,127.562141,1040,Baishan
TYL,TYL,TYLA,PE,SA,-4.564722,-81.252778,1040,Talara
WJU,WJU,WJUA,KR,AS,37.434167,127.951667,1036,WonJu
MKC,MKC,MKCA,US,NA,39.124167,-94.591944,1035,Kansas City
ACV,ACV,ACVA,US,NA,40.979167,-124.107500,1035,Arcata
OLZ,OLZ,UEMO,RU,EU,60.398889,120.468611,1034,Olyokminsk
IUE,IUE,IUEA,NU,OC,-19.083333,-169.933333,1030,Niue Island
ROW,ROW,ROWA,US,NA,33.297247,-104.523926,1030,Roswell
LKL,LKL,LAKE,NO,EU,70.067778,24.973611,1025,Lakselv
BIK,BIK,BIKI,ID,AS,-1.186667,136.085556,1019,Biak
KTN,KTN,KTNA,US,NA,55.355843,-131.712084,1017,Ketchikan
ABB,ABB,ASAB,NG,AF,6.195168,6.729126,1016,Asaba
MGB,MGB,MGBA,AU,OC,-37.754167,140.780556,1012,Mount Gambier
APO,APO,APOA,CO,SA,7.811960,-76.716430,994,Apartado
TXK,TXK,TXKA,US,NA,33.456389,-93.989167,992,Texarkana
VAV,VAV,VAVA,TO,OC,-18.583333,-173.966667,988,Vava'u
BHQ,BHQ,BHQA,AU,OC,-32.001667,141.466667,987,Broken Hill
BZY,BZY,BZYA,MD,EU,47.750000,27.933333,985,Beltsy
TIM,TIM,TIII,ID,AS,-4.533333,136.916667,976,Tembagapura
SFL,SFL,SFLA,CV,AF,14.885000,-24.480000,972,Sao Filipe
CMW,CMW,CMWA,CU,NA,21.420430,-77.847430,965,Camaguey
ANK,ANK,ANKA,TR,AS,39.949831,32.688622,962,Ankara
PRY,PRY,PRYA,ZA,AF,-25.653860,28.224230,958,Pretoria
CLD,SAN,SANA,US,NA,33.128136,-117.278194,958,San Diego
DET,DTT,DTTA,US,NA,42.416667,-83.016667,955,Detroit
CPX,CPX,CPXA,PR,NA,18.300000,-65.316667,954,Culebra
EKS,EKS,ENNS,RU,EU,49.190486,142.083462,953,
SUN,SUN,SUNA,US,NA,43.504400,-114.296200,952,Hailey
OGL,OGL,OGLA,GY,SA,6.800000,-58.105556,950,
MAJ,MAJ,MAJA,MH,OC,7.063611,171.270278,943,Majuro
PAG,PAG,PAGP,PH,AS,7.826667,123.457500,940,Pagadian
RYK,RYK,RYKA,PK,AS,28.383889,70.279722,937,Rahim Yar Khan
VIJ,VIJ,VIJA,VG,NA,18.445456,-64.428077,936,Virgin Gorda
SGU,SGU,SGUA,US,NA,37.092705,-113.593140,936,Saint George
SMS,SMS,SMSA,MG,AF,-17.083333,49.816667,934,Sainte Marie
EAM,EAM,EAMA,SA,AS,17.611667,44.429722,930,Nejran
HKK,HKK,HKKN,NZ,OC,-42.716111,170.986667,923,Hokitika
PTG,PTG,PTGA,ZA,AF,-23.848947,29.459152,921,Polokwane
GJL,GJL,GJLA,DZ,AF,36.800000,5.883333,919,Jijel
SYQ,SJO,SJOA,CR,NA,9.957050,-84.139800,916,San Jose
SDA,BGW,BGWA,IQ,AS,33.262500,44.234444,911,Baghdad
AYP,AYP,AYPA,PE,SA,-13.155212,-74.204149,910,Ayacucho
MHG,MHG,MANN,DE,EU,49.472706,8.514264,905,Mannheim
RFP,RFP,RFPP,PF,OC,-16.716667,-151.466667,905,Raiatea
OMR,OMR,ORAD,RO,EU,47.027500,21.903056,905,Oradea
ZBF,ZBF,ZBFA,CA,NA,47.629772,-65.738889,904,Bathurst
CNJ,CNJ,CNJA,AU,OC,-20.666667,140.500000,901,Cloncurry
YQF,YQF,YQFA,CA,NA,52.176944,-113.893334,898,Red Deer
BQK,SSI,SSIA,US,NA,31.253607,-81.467056,893,Brunswick
WEI,WEI,WEIA,AU,OC,-12.683611,141.883333,891,Weipa
ONJ,ONJ,JONJ,JP,AS,40.189167,140.375278,890,Odate Noshiro
YXH,YXH,YXHA,CA,NA,50.015833,-110.720834,890,Medicine Hat
TCO,TCO,TCOA,CO,SA,1.816667,-78.766667,887,Tumaco
SDY,SDY,SDYA,US,NA,47.706527,-104.195366,885,Sidney
TCR,TCR,ITCR,IN,AS,8.716667,78.033333,879,Tuticorin
DIK,DIK,DIKA,US,NA,46.833333,-102.900000,872,Dickinson
SUY,SUY,SUYA,IS,EU,62.184722,117.636111,869,Suntar
ABT,ABT,ABTA,SA,AS,20.285556,41.633333,867,Al-Baha
CBG,CBG,CBGA,UK,EU,52.200000,0.183333,863,Cambridge
YYR,YYR,YYRA,CA,NA,53.316667,-60.400000,860,Goose Bay
MRZ,MRZ,MRZA,AU,OC,-29.498333,149.845556,858,Moree
ART,ART,ARTA,US,NA,43.990833,-76.021389,858,Watertown
RAB,RAB,RABP,PG,OC,-4.333333,152.366667,857,Rabaul
TET,TET,TETA,MZ,AF,-16.103333,33.638889,853,Tete
PPQ,PPQ,PPQN,NZ,OC,-40.900000,174.983333,852,Paraparaumu
BCA,BCA,BCAA,CU,NA,20.365320,-74.506210,851,Baracoa
SFN,SFN,SFNA,AR,SA,-31.711670,-60.811670,847,Santa Fe
PYY,PYY,PYYA,TH,AS,19.358889,98.436667,847,Pai (Mae Hong Son)
MGW,MGW,MGWA,US,NA,39.642778,-79.915833,846,Morgantown
BWT,BWT,BWTA,AU,OC,-40.995833,145.728333,845,Burnie
PJM,PJM,PJMA,CR,NA,8.583333,-83.333333,844,Puerto Jimenez
DIR,DIR,DIRA,ET,AF,9.622222,41.850833,840,Dire Dawa
TMU,TMU,TMUA,CR,NA,9.733333,-85.016667,839,Tambor
YWL,YWL,YWLA,CA,NA,52.184722,-122.044444,838,Williams Lake
TNO,TNO,TNOA,CR,NA,10.314950,-85.815410,837,Tamarindo
MUN,MUN,MUNA,VE,SA,9.745833,-63.154167,836,Maturin
MKQ,MKQ,MKQI,ID,AS,-8.516667,140.500000,836,Merauke
TNE,TNE,JTNE,JP,AS,30.541111,130.954167,834,Tanegashima
ORB,ORB,OREB,SE,EU,59.223733,15.037956,827,Orebro
ALW,ALW,ALWA,US,NA,46.094722,-118.291111,820,Walla Walla
GDQ,GDQ,GDQA,ET,AF,12.514444,37.445556,818,Gondar
LUA,LUA,LUAA,NP,AS,27.683333,86.733333,815,Lukla
LAI,LAI,LANN,FR,EU,48.755114,-3.475285,803,Lannion
CSH,CSH,CSHB,RU,EU,65.030000,35.733300,801,Solovetsky
KMW,KMW,KOST,RU,EU,57.750000,40.933333,800,
XQP,XQP,XQPA,CR,NA,9.450000,-84.150000,798,Quepos
YCU,YCU,YCUA,CN,AS,35.116400,111.033600,797,Yun Cheng
ATZ,ATZ,ASSI,EG,AF,27.033333,31.000000,796,Assiut
QRW,QRW,QRWA,NG,AF,5.500000,5.683330,794,Warri
KSJ,KSJ,KASO,GR,EU,35.421389,26.916667,794,Kasos Island
KLF,KLF,KALU,RU,EU,54.500000,36.266667,792,Kaluga
JRH,JRH,IJRH,IN,AS,26.728611,94.177778,790,Jorhat
ONS,ONS,ONSA,AU,OC,-21.666667,115.100000,790,Onslow
ALY,ALY,ALEX,EG,AF,31.183903,29.948889,790,Alexandria
FRF,FRA,FRAN,DE,EU,50.100000,8.683333,785,Frankfurt
PVU,PVU,PVUA,US,NA,40.218056,-111.722222,784,Provo
HTS,HTS,HTSA,US,NA,38.366944,-82.556111,784,Ashland
TOE,TOE,TOZE,TN,AF,33.916667,8.133333,780,Tozeur
PGA,PGA,PGAA,US,NA,36.926389,-111.447222,780,Page
TLE,TLE,TLEA,MG,AF,-23.389722,43.724167,779,Tulear
BBU,BUH,BUCH,RO,EU,44.500000,26.100000,777,Bucharest
CMX,CMX,CMXA,US,NA,47.167778,-88.486389,767,Hancock
ARW,ARW,ARAD,RO,EU,46.183333,21.266667,763,Arad
TAH,TAH,TAHV,VU,OC,-19.333333,169.250000,762,Tanna
TBB,TBB,TBBV,VN,AS,13.044167,109.339722,762,Tuy Hoa
GOP,GOP,IGOP,IN,AS,26.739710,83.449710,761,Gorakhpur
DRK,DRK,DRAB,CR,NA,8.700499,-83.622437,761,Drake Bay
BHV,BHV,BHVA,PK,AS,29.400000,71.683333,758,Bahawalpur
TRR,TRR,TRRA,LK,AS,8.536944,81.183333,753,Trincomalee
BDP,BDP,BDPA,NP,AS,26.533333,88.083333,753,Bhadrapur
CVQ,CVQ,CVQA,AU,OC,-24.880000,113.666667,750,Carnarvon
BEM,BEM,BENI,CF,AF,32.397247,-6.323936,748,Beni Mellal
IEG,IEG,ZIEL,PL,EU,52.138517,15.798556,746,Zielona Gora Babimost
QXB,QXB,AIXE,FR,EU,43.505550,5.367780,744,Aix en Provence
DCM,DCM,CASU,FR,EU,43.555833,2.284167,743,Castres Mazamet
BJI,BJI,BJIA,US,NA,47.509722,-94.934722,743,Bemidji
HYN,HYN,CHYN,CN,AS,28.564000,121.427460,741,Huangyan
LEB,LEB,LEBA,US,NA,43.628056,-72.305833,731,Lebanon
MHP,MSQ,MSQA,BY,EU,53.850000,27.550000,728,Minsk
JBQ,SDQ,SDQA,DO,NA,18.575731,-69.981440,725,Santo Domingo
SMX,SMX,SMXA,US,NA,34.905000,-120.457778,725,Santa Maria
CBQ,CBQ,CBQA,NG,AF,4.963611,8.342778,724,Calabar
JSR,JSR,JSRA,BD,AS,23.181111,89.163889,724,Jessore
MMO,MMO,MMOA,CV,AF,15.250000,-23.166667,724,Maio
MAZ,MAZ,MAZA,PR,NA,18.257778,-67.148889,722,Mayaguez
QKU,CGN,COLO,DE,EU,51.316700,6.850000,722,Cologne
CZS,CZS,CZSA,BR,SA,-7.583333,-72.783333,722,Cruzeiro Do Sul
HIS,HIS,HISA,AU,OC,-20.060285,148.880754,720,Hayman Island
INI,INI,NISI,RS,EU,43.333889,21.851667,718,Nis
SIT,SIT,SITA,US,NA,57.048551,-135.364051,715,Sitka
KVR,KVR,KVRA,RU,EU,44.272500,135.028900,715,Kavalerovo
GKA,GKA,GKAP,PG,OC,-6.079167,145.397778,713,Goroka
BWK,BWK,BOLL,HR,EU,43.283333,16.683333,713,Bol
OCC,OCC,OCCA,EC,SA,-0.462778,-76.986667,712,Coca
GUR,GUR,GURP,PG,OC,-10.311500,150.334000,712,Alotau
THN,THN,TROL,SE,EU,58.319587,12.342453,709,Trollhattan
BND,BND,BNDA,IR,AS,27.216667,56.366667,709,Bandar Abbas
BUW,BUW,BUWI,ID,AS,-5.466667,122.633333,707,Baubau
RRS,RRS,RORO,NO,EU,62.579167,11.345556,705,Roros
SAC,SAC,SACA,US,NA,38.513486,-121.498876,705,Sacramento
PVA,PVA,PVAA,CO,SA,13.350000,-81.350000,704,Providencia
RHI,RHI,RHIA,US,NA,45.631389,-89.457500,701,Rhinelander
THD,THD,THDV,VN,AS,19.901667,105.467778,700,Thanh Hoa
CIF,CIF,CCIF,CN,AS,42.233330,118.909440,695,Chifeng
SDE,SDE,SDEA,AR,SA,-27.765278,-64.322222,694,Santiago Del Estero
HSN,HSN,CHSN,CN,AS,29.934200,122.362000,692,Zhoushan
YYD,YYD,YYDA,CA,NA,54.825556,-127.180278,691,Smithers
YPR,YPR,YPRA,CA,NA,54.287222,-130.440833,691,Prince Rupert
HKN,HKN,HKNP,PG,OC,-5.475278,150.416667,691,Hoskins
YZV,YZV,YZVA,CA,NA,50.223333,-66.265556,691,Sept-Iles
KTG,KTG,KTGI,ID,AS,-1.833333,109.983333,691,Ketapang
CGM,CGM,CGMP,PH,AS,18.900000,121.916667,688,
TWF,TWF,TWFA,US,NA,42.481944,-114.486668,686,Twin Falls
KHS,KHS,KHSA,OM,AS,26.183333,56.233333,682,Khasab
HDG,HDG,HDGA,CN,AS,36.525800,114.425000,682,Handan
TRW,TRW,TRWA,KI,OC,1.383113,173.146591,681,Tarawa
KGC,KGC,KGCA,AU,OC,-35.655622,137.635346,679,Kingscote
WYA,WYA,WYAA,AU,OC,-33.059608,137.518617,679,Whyalla
CYX,CYX,CERV,RU,EU,68.750000,161.350000,675,Cherskiy
SCV,SCV,SUCE,RO,EU,47.689444,26.356111,672,Suceava Salcea
HYA,HYA,HYAA,US,NA,41.665833,-70.280556,671,Hyannis
NTG,NTG,CNTG,CN,AS,32.066667,120.966667,671,Nantong
PMA,PMA,PMAA,TZ,AF,-5.242222,39.801944,671,
MKG,MKG,MKGA,US,NA,43.170556,-86.237500,670,Muskegon
MES,MES,MESI,ID,AS,3.561111,98.672778,669,Medan
WGP,WGP,WGPI,ID,AS,-9.666667,120.300000,668,Waingapu
KVG,KVG,KVGP,PG,OC,-2.577778,150.815556,667,Kavieng
IPT,IPT,IPTA,US,NA,41.242222,-76.920556,666,Williamsport
SDN,SDN,SAND,NO,EU,61.830146,6.108913,666,Sandane
ABS,ABS,ABUS,EG,AF,22.372222,31.615278,666,Abu Simbel
LXG,LXG,LXGL,LA,AS,21.050000,101.466667,663,Luang Namtha
LSY,LSY,LSYA,AU,OC,-28.833333,153.266667,661,Lismore
ZOS,ZOS,ZOSA,CL,SA,-40.607778,-73.055556,661,Osorno
FLA,FLA,FLAA,CO,SA,1.588889,-75.558889,660,Florencia
LRE,LRE,LREA,AU,OC,-23.437222,144.275556,659,Longreach
QUO,QUO,UYOA,NG,AF,4.875833,8.098889,659,Uyo
BTC,BTC,BTCA,LK,AS,7.703333,81.678611,658,Batticaloa
SRP,SRP,STOS,NO,EU,59.791925,5.340850,658,Stord
NYR,NYR,NYR,RU,EU,63.297222,118.346944,655,Nyurba Airport
YHU,YMQ,YMQA,CA,NA,45.516670,-73.416670,653,Montreal
HGU,HGU,HGUP,PG,OC,-5.827222,144.295000,651,Mount Hagen
PPW,PPW,PPWA,UK,EU,59.351667,-2.900278,650,Papa Westray
KNS,KNS,KNSA,AU,OC,-39.883333,143.883333,648,King Island
WHP,LAX,LAXA,US,NA,34.259720,-118.414250,645,Los Angeles
TZA,BZE,BZEA,BZ,NA,17.516063,-88.194702,642,Belize City
BJR,BJR,BJRA,ET,AF,11.590278,37.384722,641,Bahar Dar
MFU,MFU,MFUA,ZM,AF,-13.266667,31.933334,639,Mfuwe
TBH,TBH,TBHP,PH,AS,12.309521,122.079349,639,Tablas
TIN,TIN,TINA,DZ,AF,27.716667,-8.166667,637,Tindouf
URY,URY,URYA,SA,AS,31.333333,37.333333,636,Gurayat
UPB,UPB,UPBA,CU,NA,23.032778,-82.579444,636,Havana
RVD,RVD,RVDA,BR,SA,-17.716667,-50.933333,632,Rio Verde
MJF,MJF,MOSJ,NO,EU,65.783997,13.214914,632,Mosjoen Kjaerstad
VHM,VHM,VILH,SE,EU,64.616667,16.650000,630,Vilhelmina Sagadal
WRY,WRY,WRYA,UK,EU,59.350000,-2.950000,628,Westray
AFA,AFA,AFAA,AR,SA,-34.589167,-68.400556,625,San Rafael
AQI,AQI,AQIA,SA,AS,28.328056,46.130556,623,Qaisumah
PAH,PAH,PAHA,US,NA,37.061111,-88.772500,621,Paducah
SBG,SBG,SBGI,ID,AS,5.550000,95.333333,620,Sabang
CIJ,CIJ,CIJA,BO,SA,-11.040278,-68.782778,611,Cobija
LUV,LUV,LUVI,ID,AS,-5.666667,132.716667,610,Langgur
MOQ,MOQ,MOQA,MG,AF,-20.283611,44.318333,609,Morondava
LGI,LGI,LGIA,BS,NA,23.179444,-75.090556,608,Long Island
NTQ,NTQ,JNTQ,JP,AS,37.290278,136.965278,603,Wajima
VRC,VRC,VRCP,PH,AS,13.583333,124.200000,601,Virac
BHH,BHH,BHHA,SA,AS,19.986111,42.625000,599,Bisha
CYB,CYB,CYBA,KY,NA,19.686667,-79.887500,599,Cayman Brac Is
PXU,PXU,PXUV,VN,AS,14.003056,108.021389,598,Pleiku
PIH,PIH,PIHA,US,NA,42.909669,-112.590294,595,Pocatello
PNI,PNI,PNIA,FM,OC,6.985000,158.208889,594,Pohnpei
EAU,EAU,EAUA,US,NA,44.864444,-91.487222,593,Eau Claire
ADQ,ADQ,ADQA,US,NA,57.754167,-152.483333,593,Kodiak
URE,URE,KURE,EE,EU,58.216667,22.500000,591,Kuressaare
DOY,DOY,CDOY,CN,AS,37.518333,118.787778,591,Dongying
OTH,OTH,OTHA,US,NA,43.418889,-124.240000,589,North Bend
BQT,BQT,BQTA,BY,EU,52.116667,23.883333,589,Brest
HDF,HDF,HERI,DE,EU,53.878710,14.152350,587,Heringsdorf
DWS,ORL,ORLB,US,NA,28.383611,-81.550000,586,Orlando
GTE,GTE,GTEA,AU,OC,-13.972222,136.453333,585,Groote Eylandt
YTM,YTM,YTMA,CA,NA,46.515556,-74.755278,585,Mont Tremblant
ZIX,ZIX,ZIX,RU,EU,66.796667,123.361389,584,Zhigansk
RML,CMB,CMBA,LK,AS,6.819444,79.887500,583,Colombo
PAZ,PAZ,PAZA,MX,NA,20.602778,-97.460833,579,Poza Rica
LYC,LYC,LYCK,SE,EU,64.533333,18.716667,578,Lycksele Hedlunda
VDS,VDS,VADS,NO,EU,70.065000,29.845278,577,Vadso
SXM,SXM,SXMA,AN,SA,18.043611,-63.111944,577,St Maarten
SXK,SXK,SXKI,ID,AS,-7.966667,131.316667,577,Saumlaki
TKD,TKD,TKDA,GH,AF,4.891667,-1.775000,574,Takoradi
WMX,WMX,WMXI,ID,AS,-4.116667,138.933333,571,Wamena
BWA,BWA,BWAA,NP,AS,27.504167,83.420000,569,Bhairawa
TKN,TKN,JTKN,JP,AS,27.833333,128.883333,568,Tokunoshima
NQT,NQT,NOTT,UK,EU,52.921737,-1.079063,564,Nottingham
AAX,AAX,AAXA,BR,SA,-19.568056,-46.929167,561,Araxa
GDT,GDT,GDTA,TC,NA,21.444500,-71.142300,560,Grand Turk Is
ZSA,ZSA,ZSAA,BS,NA,24.060000,-74.533056,557,San Salvador
NOI,NOI,NOVO,RU,EU,44.716700,37.766700,556,
MIG,MIG,MIGA,CN,AS,31.431111,104.738056,556,Mian Yang
PCN,PCN,PCNN,NZ,OC,-41.350000,174.033333,556,Picton
BRL,BRL,BRLA,US,NA,40.786111,-91.123333,555,Burlington
MEH,MEH,MEHA,NO,EU,71.033333,27.833333,554,Mehamn
GUC,GUC,GUCA,US,NA,38.532859,-106.939888,553,Gunnison
PQI,PQI,PQIA,US,NA,46.685000,-68.047500,553,Presque Isle
PLJ,PLJ,PLJA,BZ,NA,16.533346,-88.353360,551,Placencia
SJI,SJI,SJIP,PH,AS,12.361581,121.046795,548,San Jose
AUR,AUR,AURI,FR,EU,44.897500,2.418056,543,Aurillac Tronquiere
NDB,NDB,NDBA,MR,AF,20.934167,-17.028333,533,Nouadhibou
BHB,BHB,BHBA,US,NA,44.448889,-68.361667,533,Bar Harbor
JDZ,JDZ,CJDZ,CN,AS,29.266667,117.183333,533,Jingdezhen
EGS,EGS,EGIL,IS,EU,65.277778,-14.402778,532,Egilsstadir
CGD,CGD,CCGD,CN,AS,29.066667,111.583333,527,Changde
XCH,XCH,XCHA,CX,OC,-10.450556,105.690278,526,Christmas Island
AKU,AKU,CAKU,CN,AS,41.166667,80.333333,525,Aksu
MBI,MBI,MBIA,TZ,AF,-8.914722,33.461944,523,Mbeya
GAN,GAN,GANA,MV,AS,-0.683333,73.166667,520,Gan Island
JDM,MIA,MIAA,US,NA,25.750000,-80.250000,517,Miami
LZY,LZY,LZYA,CN,AS,29.303300,94.335300,515,Lin Zhi
FLS,FLS,FLSA,AU,OC,-40.095000,147.996667,513,Flinders Island
TNT,MIA,MIAA,US,NA,25.862040,-80.896730,511,Miami
ERS,WDH,WDHA,NA,AF,-22.616667,17.083333,510,Windhoek
JJG,JJG,JJGA,BR,SA,-28.675278,-49.060278,510,Jaguaruna
BTM,BTM,BTMA,US,NA,45.951111,-112.493889,509,Butte
AUC,AUC,AUCA,CO,SA,7.071667,-70.742500,507,Arauca
CXH,YVR,YVRA,CA,NA,49.298510,-123.104040,507,Vancouver
YUY,YUY,YUYA,CA,NA,48.205556,-78.830556,506,Rouyn
RAE,RAE,RAEA,SA,AS,30.900000,41.133333,506,Arar
WEF,WEF,CWEF,CN,AS,36.750000,119.216667,504,Weifang
FRW,FRW,FRWA,BW,AF,-21.160000,27.482500,502,Francistown
OIM,OIM,JOIM,JP,AS,34.779167,139.365000,501,Oshima
OGS,OGS,OGSA,US,NA,44.681667,-75.465833,500,Ogdensburg
LZO,LZO,CLZO,CN,AS,28.883333,105.350000,497,Luzhou
PWE,PWE,PEVE,RU,EU,69.783333,170.600000,496,Pevek
PQM,PQM,PQMA,MX,NA,17.531767,-91.996422,495,Palenque
AXJ,AXJ,AXJ,JP,AS,32.482760,130.158674,494,Amakusa Airport
YBR,YBR,YBRA,CA,NA,49.900000,-99.950000,492,Brandon
ZFQ,ZFQ,ZFQA,FR,EU,44.833889,-0.700556,492,
KIH,KIH,KIHA,IR,AS,26.532330,53.972054,491,Kish Island
KAD,KAD,KADA,NG,AF,10.595833,7.440278,490,Kaduna
TBN,TBN,TBNA,US,NA,37.741389,-92.140556,487,Fort Leonard Wood
FYJ,FYJ,CFYJ,CN,AS,48.199494,134.366447,487,Fuyuan
VAL,VAL,VALA,BR,SA,-13.333333,-39.083333,486,Valenca
KRF,KRF,KRAM,SE,EU,63.049444,17.772778,483,Kramfors
MEA,MEA,MEAA,BR,SA,-22.350000,-41.800000,483,Macae
FUN,FUN,FUNA,TV,OC,-8.516667,179.208333,480,Funafuti
YNG,YNG,YNGA,US,NA,41.256111,-80.669722,479,Youngstown
BJF,BJF,BATS,NO,EU,70.600000,29.666667,477,Batsfjord
NBX,NBX,NBXI,ID,AS,-3.366667,135.433333,477,Nabire
FUO,FUO,CFUO,CN,AS,23.133333,113.283333,476,Fuoshan
DPT,DPT,DPTA,RU,EU,69.392500,139.901944,473,Deputatsky
